id,premis dan hipotesis,label
4144,beberapa ancam boikot jadi olimpiade beijing bagai protes hadap catat hak asasi manusia tiongkok kena keras laku perintah rrt hadap etnis tibet meski akhir tidak satu negara laku boikot hipoevitag beberapa ancam boikot jadi olimpiade beijing bagai protes hadap catat hak asasi manusia tiongkok kena keras tidak laku perintah rrt hadap etnis tibet,0
4145,tahun malang surakarta diri gkpm gabung keluarga ajar muhammadiyah hipoevitag gkpm malang surakarta diri tahun sama,1
4146,tahun malang surakarta diri gkpm gabung keluarga ajar muhammadiyah hipoevitag gkpm malang diri,2
4147,tahun malang surakarta diri gkpm gabung keluarga ajar muhammadiyah hipoevitag gkpm tidak diri malang surakarta,0
4148,muncul perhati industri lobi kimia hadap buku sebut banyak rakyat amerika hipoevitag buku perhati lobi kimia,1
4149,muncul perhati industri lobi kimia hadap buku sebut banyak rakyat amerika hipoevitag buku ludes jual amerika,2
4150,muncul perhati industri lobi kimia hadap buku sebut banyak rakyat amerika hipoevitag jadi buat buku sebut tidak populer amerika,0
4151,indonesia definisi bumn turut undangundang nomor tahun badan usaha seluruh besar modal milik negara lalu cara langsung asal kaya negara pisah hipoevitag bumn badan usaha besar modal milik negara,1
4152,indonesia definisi bumn turut undangundang nomor tahun badan usaha seluruh besar modal milik negara lalu cara langsung asal kaya negara pisah hipoevitag indonesia diri banyak bumn,2
4153,indonesia definisi bumn turut undangundang nomor tahun badan usaha seluruh besar modal milik negara lalu cara langsung asal kaya negara pisah hipoevitag sedikit modal bumn asal negara,0
4154,lama tahaptahap awal roman semenanjung bangsa roma tuju administratif hipoevitag bangsa roma semenanjung,1
4155,lama tahaptahap awal roman semenanjung bangsa roma tuju administratif hipoevitag semenanjung tiga,2
4156,lama tahaptahap awal roman semenanjung bangsa roma tuju administratif hipoevitag lama tahap awalawal roman semenanjung bangsa roma bukan tuju administratif,0
4157,kafein rupa zat diuretik alami tingkat buang air kecil haus hipoevitag zat diuretik alami tingkat buang air kecil,1
4158,kafein rupa zat diuretik alami tingkat buang air kecil haus hipoevitag kafein tidak buat lapar,2
4159,kafein rupa zat diuretik alami tingkat buang air kecil haus hipoevitag kafein bukan rupa zat diuretik,0
4160,benteng fort de kock jadi simbol hasil nya belanda duduk sumatera barat hipoevitag benteng fort de kock rupa simbol duduk belanda sumatera barat,1
4161,benteng fort de kock jadi simbol hasil nya belanda duduk sumatera barat hipoevitag sumatera barat pernah duduk belanda,2
4162,benteng fort de kock jadi simbol hasil nya belanda duduk sumatera barat hipoevitag belanda tidak hasil duduk sumatera barat,0
4163,iring tiongkok siap jadi pasar terbang besar dunia dekade ikut pamer rupa peluang beijing demonstrasi ambisi nya terbang sipil tahan hipoevitag tiongkok siap jadi pasar terbang besar dunia dekade ikut,1
4164,iring tiongkok siap jadi pasar terbang besar dunia dekade ikut pamer rupa peluang beijing demonstrasi ambisi nya terbang sipil tahan hipoevitag tiongkok siap jadi pasar ikan besar dunia dekade ikut,2
4165,iring tiongkok siap jadi pasar terbang besar dunia dekade ikut pamer rupa peluang beijing demonstrasi ambisi nya terbang sipil tahan hipoevitag tiongkok tidak siap jadi pasar terbang besar dunia dekade ikut,0
4166,ayah tinggal qi jiguang otomatis waris pos komando dengzhou waktu baru umur tahun hipoevitag pos komando dengzhou turun qi jiguang,1
4167,ayah tinggal qi jiguang otomatis waris pos komando dengzhou waktu baru umur tahun hipoevitag pos komando dengzhou milik keluarga dengzhou lama tiga generasi,2
4168,ayah tinggal qi jiguang otomatis waris pos komando dengzhou waktu baru umur tahun hipoevitag ayah qi jiguang tidak turun pos komando dengzhou qi jiguang,0
4169,kubur keling minangkabau bahaya punah bongkar akar akar pohon karet hipoevitag kubur keling bongkar akarakar pohon karet,1
4170,kubur keling minangkabau bahaya punah bongkar akar akar pohon karet hipoevitag minangkabau bahaya punah,2
4171,kubur keling minangkabau bahaya punah bongkar akar akar pohon karet hipoevitag minangkabau tidak milik kubur keling,0
4172,adi ingat sangka kait anggar pagu anggar rp miliar rugi negara rp miliar kasus kb ii implan batang tiga tahun plus inserter tahun anggar hipoevitag duga kasus rugi negara kb ii,1
4173,adi ingat sangka kait anggar pagu anggar rp miliar rugi negara rp miliar kasus kb ii implan batang tiga tahun plus inserter tahun anggar hipoevitag adi pegawai bpk,2
4174,adi ingat sangka kait anggar pagu anggar rp miliar rugi negara rp miliar kasus kb ii implan batang tiga tahun plus inserter tahun anggar hipoevitag negara tidak pernah alami rugi,0
4175,bahasa arab rupa bahasa semitik tata bahasa banyak sama tata bahasa bahasa semitik hipoevitag bahasa arab tata bahasa banyak sama bahasa semitik,1
4176,bahasa arab rupa bahasa semitik tata bahasa banyak sama tata bahasa bahasa semitik hipoevitag bahasa arab milik banyak sama ucap kata bahasa,2
4177,bahasa arab rupa bahasa semitik tata bahasa banyak sama tata bahasa bahasa semitik hipoevitag bahasa arab tidak milik tata bahasa,0
4178,tahun kompetisi sepak bola profesional tinggi indonesia ganti nama jadi liga bawah pimpin ketua pssi baru edy rahmayadi hipoevitag liga kompetisi sepak bola profesional tinggi ganti nama tahun,1
4179,tahun kompetisi sepak bola profesional tinggi indonesia ganti nama jadi liga bawah pimpin ketua pssi baru edy rahmayadi hipoevitag kompetisi sepak bola profesional tinggi indonesia tidak pernah ganti nama,2
4180,tahun kompetisi sepak bola profesional tinggi indonesia ganti nama jadi liga bawah pimpin ketua pssi baru edy rahmayadi hipoevitag liga ganti nama tahun,0
4181,petty jenkins patah anggap film komersil sukses pegang sutradara lakilaki hipoevitag petty jenkins orang sutradara perempuan,1
4182,petty jenkins patah anggap film komersil sukses pegang sutradara lakilaki hipoevitag petty jenkins sukses film wonder womannya,2
4183,petty jenkins patah anggap film komersil sukses pegang sutradara lakilaki hipoevitag sutradara perempuan lebih sukses buat film komersil banding sutradara lakilaki,0
4184,catat dokter italia tinggal akibat infeksi covid lebih tenaga medis infeksi virus corona hipoevitag lebih enam ribu tenaga medis infeksi virus corona,1
4185,catat dokter italia tinggal akibat infeksi covid lebih tenaga medis infeksi virus corona hipoevitag lebih enam ribu tenaga medis italia isolasi,2
4186,catat dokter italia tinggal akibat infeksi covid lebih tenaga medis infeksi virus corona hipoevitag italia tidak milik tenaga medis,0
4187,orangtua edukator ajar anggap milik peran penting kembang proses ajar anakanak disleksia hipoevitag proses ajar anakanak disleksia kembang orang tua edukator,1
4188,orangtua edukator ajar anggap milik peran penting kembang proses ajar anakanak disleksia hipoevitag orang tua edukator sembuh disleksia,2
4189,orangtua edukator ajar anggap milik peran penting kembang proses ajar anakanak disleksia hipoevitag disleksia cara kembang proses ajar anakanak,0
4190,psikiater rs jiwa marzoeki mahdi dr lahargo kembaren spkj kata benar teori konspirasi sejak lama hipoevitag teori konspirasi bukan baru,1
4191,psikiater rs jiwa marzoeki mahdi dr lahargo kembaren spkj kata benar teori konspirasi sejak lama hipoevitag jrx populer teori konspirasi corona sosial media,2
4192,psikiater rs jiwa marzoeki mahdi dr lahargo kembaren spkj kata benar teori konspirasi sejak lama hipoevitag rs jiwa marzoeki mahdi tidak kerja psikiater,0
4193,eko yuli irawan atlet angkat besi indonesia olimpiade beijing eko raih medali perunggu juara angkat besi dunia yunior praha republik ceko tahun eko raih emas harga bagai the best lifter turnamen sebut olimpiade london eko kali berturutturut jadi sumbang medali pertama indonesia raih medali perunggu kelas kg duduk peringkat tiga total angkat kg hipoevitag eko meraihmedali perunggu olimpiade london,1
4194,eko yuli irawan atlet angkat besi indonesia olimpiade beijing eko raih medali perunggu juara angkat besi dunia yunior praha republik ceko tahun eko raih emas harga bagai the best lifter turnamen sebut olimpiade london eko kali berturutturut jadi sumbang medali pertama indonesia raih medali perunggu kelas kg duduk peringkat tiga total angkat kg hipoevitag eko yuli irawan jadi sumbang medali pertama indonesia olipiade beijing,2
4195,eko yuli irawan atlet angkat besi indonesia olimpiade beijing eko raih medali perunggu juara angkat besi dunia yunior praha republik ceko tahun eko raih emas harga bagai the best lifter turnamen sebut olimpiade london eko kali berturutturut jadi sumbang medali pertama indonesia raih medali perunggu kelas kg duduk peringkat tiga total angkat kg hipoevitag eko tidak merah medali perunggu olimpiade beijing,0
4196,anak tulis banyak buku sejarah alam jadi kerja ilmiah zoological society hipoevitag anak tulis buku sejarah alam,1
4197,anak tulis banyak buku sejarah alam jadi kerja ilmiah zoological society hipoevitag zoological society buat anak tarik ajar sejarah alam,2
4198,anak tulis banyak buku sejarah alam jadi kerja ilmiah zoological society hipoevitag anak tulis buku sejarah benda kuno,0
4199,jam gadang bangun era kolonial hindia belanda tahun hipoevitag tahun masuk era kolonial hindia belanda,1
4200,jam gadang bangun era kolonial hindia belanda tahun hipoevitag tahun awal era kolonial hindia belanda,2
4201,jam gadang bangun era kolonial hindia belanda tahun hipoevitag jam gadang tidak bangun era kolonial hindia belanda,0
4202,bei catat frekuensi dagang banyak kali transaksi jumlah saham dagang banyak miliar lembar saham nila rp triliun banyak saham naik saham turun saham tidak gerak nilai stagnan hipoevitag miliar lembar saham dagang,1
4203,bei catat frekuensi dagang banyak kali transaksi jumlah saham dagang banyak miliar lembar saham nila rp triliun banyak saham naik saham turun saham tidak gerak nilai stagnan hipoevitag satu transaksi mana banyak lembar saham dagang,2
4204,bei catat frekuensi dagang banyak kali transaksi jumlah saham dagang banyak miliar lembar saham nila rp triliun banyak saham naik saham turun saham tidak gerak nilai stagnan hipoevitag tidak saham nilai stagnan,0
4205,fifa selenggara turnamen internasional sepak bola remaja piala dunia u fifa piala dunia u fifa piala dunia wanita u fifa piala dunia wanita u fifa sepak bola klub piala dunia antarklub fifa ragam sepak bola futsal piala dunia futsal fifa sepak bola pantai piala dunia sepak bola pantai fifa hipoevitag futsal rupa salah satu ragam sepak bola,1
4206,fifa selenggara turnamen internasional sepak bola remaja piala dunia u fifa piala dunia u fifa piala dunia wanita u fifa piala dunia wanita u fifa sepak bola klub piala dunia antarklub fifa ragam sepak bola futsal piala dunia futsal fifa sepak bola pantai piala dunia sepak bola pantai fifa hipoevitag tidak turnamen futsal pantai remaja wanita selenggara fifa,2
4207,fifa selenggara turnamen internasional sepak bola remaja piala dunia u fifa piala dunia u fifa piala dunia wanita u fifa piala dunia wanita u fifa sepak bola klub piala dunia antarklub fifa ragam sepak bola futsal piala dunia futsal fifa sepak bola pantai piala dunia sepak bola pantai fifa hipoevitag piala dunia u fifa tidak selenggara fifa,0
4208,satu keluarga camat karangtengah cianjur indikasi positif covid dasar hasil rapid test hipoevitag keluarga indikasi positif covid dasar hasil rapid test,1
4209,satu keluarga camat karangtengah cianjur indikasi positif covid dasar hasil rapid test hipoevitag belas orang camat karangtengah cianjur indikasi positif covid,2
4210,satu keluarga camat karangtengah cianjur indikasi positif covid dasar hasil rapid test hipoevitag satu keluarga camat karangtengah cianjur indikasi positif covid bukan dasar hasil rapid test,0
4211,lanskap kultur provinsi bal entitas unik laksana filsafat bal unik tri hita karana hipoevitag lanskap kultur provinsi bal laksana tri hita karana,1
4212,lanskap kultur provinsi bal entitas unik laksana filsafat bal unik tri hita karana hipoevitag lanskap kultur bal laksana bagai filsafat,2
4213,lanskap kultur provinsi bal entitas unik laksana filsafat bal unik tri hita karana hipoevitag tri hita kiarana tidak pengaruh lanskap kultur provinsi bal,0
4214,ekonomi jakarta utama tunjang sektor dagang jasa properti industri kreatif uang hipoevitag salah satu sektor tunjang ekonomi jakarta dagang,1
4215,ekonomi jakarta utama tunjang sektor dagang jasa properti industri kreatif uang hipoevitag sektor jasa beri pengaruh lebih besar industri kreatif ekonomi jakarta,2
4216,ekonomi jakarta utama tunjang sektor dagang jasa properti industri kreatif uang hipoevitag industri kreatif tidak pengaruh perekononiam jakarta,0
4217,entailment hipoevitag entailment,1
4218,suasana kosmopolitan kota beri kontribusi hadap budaya dinamis salah satu halle orchestra hipoevitag halle orchestra sering jadi bagai tempat main musik,2
4219,suasana kosmopolitan kota beri kontribusi hadap budaya dinamis salah satu halle orchestra hipoevitag halle orchestra kota belah,0
4220,batuk langsung terus terus bahaya pasien ganggu napas aktivitas sosial tidur turun kualitas hidup ujar dr helmin hipoevitag dr helmin kata batuk terus terus turun kualitas hidup,1
4221,batuk langsung terus terus bahaya pasien ganggu napas aktivitas sosial tidur turun kualitas hidup ujar dr helmin hipoevitag kurang tidur turun kualitas hidup,2
4222,batuk langsung terus terus bahaya pasien ganggu napas aktivitas sosial tidur turun kualitas hidup ujar dr helmin hipoevitag batuk tidak ganggu aktivitas sosial,0
4223,kemudian orang tua coba ubah eja nama jadi a ucap albin hipoevitag punya orang tua,1
4224,kemudian orang tua coba ubah eja nama jadi a ucap albin hipoevitag orang tua sebut orang tua kandung,2
4225,kemudian orang tua coba ubah eja nama jadi a ucap albin hipoevitag tidak punya orang tua,0
4226,ibukota hindia belanda batavia rebut tentara kaisar jepang tinggal tanpa tahan garnisun knil batalyon blackforce australia mundur buitenzorg bandung hipoevitag garnisun knil batalyon blackforce australia lari diri bandung buat tahan batavia,1
4227,ibukota hindia belanda batavia rebut tentara kaisar jepang tinggal tanpa tahan garnisun knil batalyon blackforce australia mundur buitenzorg bandung hipoevitag banyak masyarakat batavia tewas akibat kejam tentara jepang rebut batavia,2
